,Date,PX_LAST,PX_VOLUME
585,1/3/2020,1621.68,93537934
586,1/2/2020,1639.12,104837116
587,12/31/2019,1611.17,80257041
588,12/30/2019,1605.15,71476965
589,12/27/2019,1614.7,69805256
590,12/26/2019,1614.34,64885907
591,12/24/2019,1602.48,35658037
592,12/23/2019,1601.86,92156339
593,12/20/2019,1597.04,331996852
594,12/19/2019,1588.02,117817769
595,12/18/2019,1576.83,116520862
596,12/17/2019,1577.8,108500961
597,12/16/2019,1580.49,125832730
598,12/13/2019,1566.91,113352229
599,12/12/2019,1556.93,131912032
600,12/11/2019,1540.24,92275141
601,12/10/2019,1529.43,91147696
602,12/9/2019,1529.39,92640722
603,12/6/2019,1536.81,91146167
604,12/5/2019,1519.77,83803078
605,12/4/2019,1513.86,95678557
606,12/3/2019,1508.54,111378115
607,12/2/2019,1521.44,98639150
608,11/29/2019,1542.98,54865124
609,11/27/2019,1548.18,79368779
610,11/26/2019,1539.37,180878020
611,11/25/2019,1538.32,97640221
612,11/22/2019,1516.67,81319434
613,11/21/2019,1518.52,98558263
614,11/20/2019,1525.92,115386355
615,11/19/2019,1537.04,105731524
616,11/18/2019,1533.31,97144644
617,11/15/2019,1529.44,128923271
618,11/14/2019,1516.68,95633980
619,11/13/2019,1518.68,92353418
620,11/12/2019,1514.87,91510686
621,11/11/2019,1510.51,73903730
622,11/8/2019,1509.6,85356990
623,11/7/2019,1500.81,102712567
624,11/6/2019,1490.83,106266439
625,11/5/2019,1491.04,106500907
626,11/4/2019,1493.2,102300355
627,11/1/2019,1485.07,112453830
628,10/31/2019,1467.2,113737427
629,10/30/2019,1468.97,87965697
630,10/29/2019,1460.08,95767196
631,10/28/2019,1473.63,95807657
632,10/25/2019,1455.22,100865129
633,10/24/2019,1438,99239744
634,10/23/2019,1417.01,91823866
635,10/22/2019,1415.29,84427944
636,10/21/2019,1434.96,88608464
637,10/18/2019,1419.82,116399621
638,10/17/2019,1432.88,74898730
639,10/16/2019,1436.24,87280582
640,10/15/2019,1446.46,85130134
641,10/14/2019,1430.66,80389408
642,10/11/2019,1432.11,124363864
643,10/10/2019,1411.07,89008144
644,10/9/2019,1402.13,80486161
645,10/8/2019,1382.07,105669626
646,10/7/2019,1407.63,90099824
