,Date,PX_LAST,PX_VOLUME
531,4/16/2020,359.791,1.1625E+11
532,4/15/2020,381.106,1.63487E+11
533,4/14/2020,363.634,1.51289E+11
534,4/13/2020,373.583,1.33838E+11
535,4/10/2020,392.008,1.34325E+11
536,4/9/2020,395.086,1.63577E+11
537,4/8/2020,422.54,1.84138E+11
538,4/7/2020,418.702,1.8997E+11
539,4/6/2020,448.785,96007981905
540,4/3/2020,457.22,1.45799E+11
541,4/2/2020,449.327,48927706461
542,4/1/2020,479.734,99247542828
543,3/31/2020,492.649,70324005670
544,3/30/2020,491.904,66614341277
545,3/27/2020,487.072,95224643359
546,3/26/2020,481.936,1.09273E+11
547,3/25/2020,476.44,1.38911E+11
548,3/24/2020,488.317,86155757256
549,3/23/2020,494.258,1.03072E+11
550,3/20/2020,500.506,1.00598E+11
551,3/19/2020,499.905,42346626520
552,3/18/2020,513.588,58360242460
553,3/17/2020,518.721,51901042089
554,3/16/2020,522.685,48262649609
555,3/13/2020,518.872,57037781970
556,3/12/2020,523.873,41340989830
557,3/11/2020,523.735,60102751373
558,3/10/2020,525.437,50351877426
559,3/9/2020,520.563,58832643398
560,3/6/2020,514.645,65228211998
561,3/5/2020,516.808,49211947018
562,3/4/2020,521.879,67693621964
563,3/3/2020,515.73,77165444266
564,3/2/2020,513.842,79971980510
565,2/28/2020,501.99,61602631741
566,2/27/2020,502.963,42580852440
567,2/26/2020,507.907,35216992803
568,2/25/2020,519.611,44024635110
569,2/24/2020,521.601,31603885576
570,2/21/2020,522.193,55429555898
571,2/20/2020,529.958,44968629544
572,2/19/2020,531.275,74798636772
573,2/18/2020,536.577,78426716847
574,2/17/2020,533.469,1.85201E+11
575,2/14/2020,542.918,51779164917
576,2/13/2020,539.948,55651264219
577,2/12/2020,538.7,84799553552
578,2/11/2020,541.482,69426725081
579,2/10/2020,541.544,59561774057
580,2/7/2020,536.634,55525141196
581,2/6/2020,534.617,59475491012
582,2/5/2020,526.078,62665170138
583,2/4/2020,528.169,28867114389
584,2/3/2020,526.601,41308457632
585,1/31/2020,531.948,40879135549
586,1/30/2020,533.903,32016118310
587,1/29/2020,527.555,20086173553
588,1/28/2020,529.332,40211535800
589,1/27/2020,529.42,43623704726
590,1/24/2020,525.497,27890216269
591,1/23/2020,524.023,26651548675
592,1/22/2020,525.229,36009796757
593,1/21/2020,523.339,47093572376
594,1/20/2020,522.768,62623027935
595,1/17/2020,523.74,54324502681
596,1/16/2020,520.627,52820923393
597,1/15/2020,513.699,56300096555
598,1/14/2020,513.205,74940221764
599,1/13/2020,505.54,39556346198
600,1/10/2020,499.631,35397952956
601,1/9/2020,495.5,38653284109
602,1/8/2020,496.253,40503802797
603,1/7/2020,495.233,37053076905
604,1/6/2020,492.342,32945312132
605,1/3/2020,489.324,41478025625
606,1/2/2020,489.696,48928046188
607,1/1/2020,491.022,45342629644
608,12/31/2019,490.929,40647305474
609,12/30/2019,496.999,31525702056
610,12/27/2019,494.575,58154751571
611,12/26/2019,497.233,31120247242
612,12/25/2019,494.878,32158087716
613,12/24/2019,492.999,38781867522
614,12/23/2019,496.497,43444440759
615,12/20/2019,498.918,41084144133
616,12/19/2019,496.531,41170857811
617,12/18/2019,494.957,41633339010
618,12/17/2019,491.865,66700183877
619,12/16/2019,492.6,89272694108
620,12/13/2019,498.255,91300506570
621,12/12/2019,496.822,1.14706E+11
622,12/11/2019,502.466,1.21379E+11
623,12/10/2019,506.581,71494365737
624,12/9/2019,504.326,1.10352E+11
625,12/6/2019,505.426,53744639340
626,12/5/2019,502.277,21031058901
627,12/4/2019,495.025,35687606677
628,12/3/2019,491.606,48409355522
629,12/2/2019,491.368,53550109614
630,11/29/2019,492.401,33221760900
631,11/28/2019,492.04,40810427024
632,11/27/2019,488.676,46962144831
633,11/26/2019,489.414,47317026646
634,11/25/2019,486.366,68272323626
635,11/22/2019,487.799,40701019675
636,11/21/2019,485.157,63186772572
637,11/20/2019,483.028,53007893215
638,11/19/2019,484.967,23830586204
639,11/18/2019,482.887,29492512932
640,11/15/2019,480.602,32411668700
641,11/14/2019,479.752,33696848559
642,11/13/2019,476.963,52404699502
643,11/12/2019,469.857,29383800014
644,11/11/2019,468.155,30042607008
645,11/8/2019,468.55,35789651209
646,11/7/2019,468.644,22011194676
647,11/6/2019,469.777,23433702728
648,11/5/2019,467.653,50010122428
649,11/4/2019,466.188,33290784957
650,11/1/2019,470.534,15491984667
651,10/31/2019,471.715,30203238460
652,10/30/2019,471.947,24647411693
653,10/29/2019,475.474,53219321047
654,10/28/2019,473.638,40613028428
655,10/25/2019,476.286,79274357154
656,10/24/2019,478.109,30220664064
657,10/23/2019,480.934,42483829672
658,10/22/2019,478.721,36834212117
659,10/21/2019,480.867,43074538160
660,10/18/2019,479.671,46628921946
661,10/17/2019,483.449,41387022045
662,10/16/2019,483.175,28241625557
663,10/15/2019,481.141,55935136759
664,10/14/2019,478.552,58929326646
665,10/11/2019,474.259,80647816509
666,10/10/2019,475.402,46942626735
667,10/9/2019,474.138,57059397905
668,10/8/2019,471.762,1.43542E+11
