Date,RU10GRTR,RU10GRTR_VOL,S5ENRS,S5ENRS_VOL,S5FINL,S5FINL_VOL,S5INFT,S5INFT_VOL,S5TELS,S5TELS_VOL
8/4/2008,362.695,26291751099,531.54,101475800,287.52,194471100,348.27,251720500,125.12,22067900
8/1/2008,370.389,25378744934,558.64,73658300,291.18,226041600,349.61,284666700,126.08,26834500
7/31/2008,374.708,33489150059,560.76,98245500,289.39,277167000,351.84,329772100,127.17,35482300
7/30/2008,373.552,28943738752,580.6,110888800,293.13,297791600,354.06,284937600,127.91,23242900
7/29/2008,365.212,28218152935,549.85,81875300,287.37,370484300,352.23,269957300,127.02,23511900
7/28/2008,368.266,25507826044,554.33,75035000,267.34,268118900,344.9,260705000,126.2,21432800
7/25/2008,368.302,36654536775,556.88,85049000,280.09,284296400,352.36,285039000,129.26,20750200
7/24/2008,374.838,34452718177,551.39,135736700,281.79,374197600,346.92,363104400,130.22,27523900
7/23/2008,377.266,36126359906,554.6,111116300,302.17,431703900,353.73,357014000,134.35,27672600
7/22/2008,372.114,36598849229,576.7,88564600,296.6,381544200,348.84,382561600,130,26475600
7/21/2008,374.115,38590495074,589.64,77307900,278.26,293913300,349.28,270866900,130.67,17365500
7/18/2008,367.142,51950458763,572.83,113875000,280.64,413891600,351.65,408105200,131.52,39635400
7/17/2008,370.422,60798846798,564.28,115518600,277.59,550673100,356.84,395552100,130.31,31014100
7/16/2008,364.796,41515748167,573.4,98267300,260.7,446824300,352.69,362261700,131.03,29696900
7/15/2008,364.575,28410467098,585.52,89142900,232.15,528543700,344.77,431970400,130.96,36681200
7/14/2008,374.138,18789271836,611.12,60408400,239.22,409550800,344.02,301610200,130.97,20188600
7/11/2008,374.045,23909840682,606.52,84517400,251.84,457876000,347.46,381269100,131.75,27023500
7/10/2008,371.712,32141153024,610.97,90489100,258.47,347380100,350.71,357076900,132.54,23809600
7/9/2008,371.813,36448420586,595.03,85678800,260.9,331618200,346.31,367195500,130.6,25726000
7/8/2008,366.651,40573205850,607.88,103874600,275.29,365035600,357.85,381329100,133.8,30714400
7/7/2008,372.179,27635666424,617.42,87544700,260.4,326946800,354.35,383008400,132.71,28649400
7/3/2008,370.38,36050387095,631.93,60354700,268.89,169978500,351.62,221820000,132.65,21058400
7/2/2008,378.825,27339586404,634.88,97984800,269.78,272148000,351.34,350557000,133.46,26837100
7/1/2008,382.83,22501330230,656.08,75674200,273.69,337444500,357.65,399590400,134.83,36188300
6/30/2008,389.396,22063933136,652,84615900,270.95,346810600,356.35,303041500,136.46,40209400
6/27/2008,388.51,33808958132,640.8,95108000,276.85,340024600,359.93,376799600,132.28,49437800
6/26/2008,393.826,21185545228,635.45,77873700,280.66,339292200,361.45,354809000,133.88,39192600
6/25/2008,396.138,24746032206,642.37,76278700,293.7,278265200,374.75,306051800,137.52,34201700
6/24/2008,390.83,26731600333,645.5,69033500,292.57,262715400,369.12,333808100,136.31,30865800
6/23/2008,393.744,25965118490,655.49,65931300,288.27,208285400,370.34,264920700,136.29,25610100
6/20/2008,397.584,21470880172,631.95,101318700,296.36,430064000,372.68,451328300,136.24,53966700
6/19/2008,403.394,31462247686,636.67,75363100,304.08,308892600,382.1,312411800,139.72,23973300
6/18/2008,407.631,29764920789,650.36,63164700,301.43,314245600,377.54,288444700,139.16,25398600
6/17/2008,409.417,33067704427,651.07,58422800,305.13,226432100,382.46,255387700,140.48,21650500
6/16/2008,405.47,20704406249,640.22,57625900,314.33,226475800,385.49,283344900,141.77,30442600
6/13/2008,400.787,5704250765,638.64,56510500,311.06,271101600,383.82,371329000,143.84,26988800
6/12/2008,401.864,8236627846,631.72,68226700,304.82,279952100,376.22,412368600,142.07,34933500
6/11/2008,404.785,23323834067,643.26,67036100,298.78,298195000,373.6,331166300,142.16,33295600
6/10/2008,407.163,48194272271,638.36,72591400,308.9,309386100,382.68,308344500,146,34061700
6/9/2008,417.598,22108899149,652.79,73308400,305.57,322105600,383.69,332984000,147.44,30219000
6/6/2008,423.051,76863854023,635.88,99365700,312.79,302995900,384.41,378351100,149.37,35054000
6/5/2008,423.618,35212630295,646.08,76159800,329.12,214983900,395.6,318231700,153.53,31571900
6/4/2008,419.652,37905503499,618.9,81754800,322.58,247430300,389.12,344731800,149.24,28062600
6/3/2008,425.74,28315989194,626.62,76243200,325.2,240744500,385.42,353589800,150.46,28917500
6/2/2008,431.841,27688123108,638.09,69388800,327.2,192990600,387.16,293394200,152.43,24564100
5/30/2008,432.544,13262393498,637.78,88145900,333.13,210250600,392.73,318992600,154.34,33437500
5/29/2008,429.605,8124800065,633.59,75167400,335.56,194412800,390.49,280125100,154.71,29406500
5/28/2008,427.274,7188357059,646.66,65946800,330.23,216919000,387.94,269693300,151.94,30535500
5/27/2008,426.017,5984040191,637,64160000,332.38,189157300,386.57,265068700,149.47,26890700
5/23/2008,431.653,7478985451,641.42,62245500,329.64,175851100,379.53,271614500,148.47,25874100
5/22/2008,436.61,7733311841,653.8,79968600,335.87,197039000,381.6,275357500,150.58,22707400
5/21/2008,440.575,8502434371,660.85,94836700,332.86,238836900,379.82,335926000,149.78,27508900
5/20/2008,440.754,8917509308,668.81,71521300,341.67,199160700,387.23,326523500,151.94,32940600
5/19/2008,446.277,7520091793,663.66,63866900,349.35,164103500,392.85,336425800,155.99,26214800
5/16/2008,442.828,10174242851,657.09,92430300,351.22,195111100,395,383864900,154.58,31166300
5/15/2008,436.035,9355419622,640.87,83181900,356.04,181491300,395.02,337764100,154.54,26373600
5/14/2008,431.043,8228001298,630.33,69661400,351.69,178747000,386.9,341518800,153.79,34177800
5/13/2008,430.321,10068966835,636.14,71635200,348.43,231544200,385.63,337813800,151.75,23141900
5/12/2008,426.118,4178512258,628.91,60790900,353.42,178625400,385.44,253678100,151.45,29743900
5/9/2008,424.091,7065884947,629.99,65175600,347.49,199493900,380.49,219159900,150.15,31396800
5/8/2008,426.85,8150840345,634.68,71576200,350.88,195278200,382.18,297116300,150.67,29827900
5/7/2008,430.235,9650974342,622.6,77035600,355.25,207148900,379.7,356827200,150.77,39366700
5/6/2008,433.537,8882987161,631.3,72664800,368.74,214748000,385.3,370628100,153.2,42325800
5/5/2008,431.441,8252064420,617.99,59642300,365.48,177087900,381.65,378248200,153.4,40959700
5/2/2008,430.539,9342142706,612.05,67485100,370.85,216849000,384.11,351708400,154.2,31696900
5/1/2008,425.169,138589742,604.84,91882900,369.7,232587200,384.49,368058900,153.43,35617200
4/30/2008,424.665,8581595040,618.24,79659600,355.78,245405400,372.42,350742300,149.34,32528800
4/29/2008,420.593,8971568520,612.83,75949900,359.4,179177800,375.67,276665700,148.75,26366100
4/28/2008,425.611,7335075054,622.02,59156900,361.72,204307000,371.8,256064100,147.41,36300400
4/25/2008,423.644,9159204678,623.48,66460000,362.28,216259100,375,314792800,147.17,24661500
4/24/2008,422.961,11632727905,616.82,77355100,356.12,276372500,379.46,353448900,146.37,27818800
4/23/2008,424.703,10906258131,630.97,74729700,343.09,236030000,375.5,358037500,145.66,34943400
4/22/2008,423.839,9554927474,635.6,77858500,345.7,230350200,370.34,301777600,142.59,30453200
4/21/2008,422.783,9832120961,634.43,72725400,348.76,209035200,374.87,258090200,142.28,24986100
4/18/2008,418.777,9392321493,628.76,94985200,354.81,297438800,372.02,376610600,142.04,35138400
4/17/2008,418.19,10629635997,616.8,69299200,348.5,235130000,359.93,272270700,141.29,24662400
4/16/2008,414.885,9834011932,616.31,84985900,343.61,291458600,359.34,336525100,141.63,34286500
4/15/2008,409.826,7617210461,600.01,69047300,332.64,242767400,348.59,265303200,139.74,27438200
4/14/2008,407.791,8224851222,594.19,63876700,329.06,260031000,348.29,219968400,139.87,29436300
4/11/2008,413.101,9818775690,583.93,56991200,337.28,239637800,349.91,294788400,140.47,30879500
4/10/2008,412.424,7591540846,592.33,71619800,343.52,243987000,360.16,339116500,142.92,31182200
4/9/2008,409.384,9002619717,591.92,69004100,344.88,208653500,354.75,302001400,143.1,32405900
4/8/2008,410.481,8275911041,589.22,61311100,351.09,226612100,355.66,286562600,145.58,28711500
4/7/2008,412.99,8292270194,584.65,76283800,357.09,230212600,359.31,269378200,146.94,29498700
4/4/2008,407.339,2524682747,583.49,69183600,353.61,205157400,360.47,291079600,145.42,29993100
4/3/2008,406.471,9854373573,577.69,66956200,358.61,204145000,359.52,306601200,147.67,25838500
4/2/2008,404.603,12293728469,576.91,75320300,357.23,275079400,359.06,313658100,146.64,32413600
4/1/2008,396.087,9123067907,569.11,80514600,359.64,346412100,360.62,350663700,148.26,41955900
3/31/2008,392.789,8965094166,557.65,94654900,334.56,263795000,348.36,305572500,143.79,40148000
3/28/2008,395.671,10441359138,555.35,73057900,331.75,261870900,346.02,306845500,141.35,33513100
